frame,object_type,track_id,team_id,frame_x,frame_y,court_x,court_y
6,player,23,-1,297.31707763671875,312.0381774902344,199.65594482421875,40.773399353027344
6,player,1,-1,618.9262084960938,425.0308532714844,477.76470947265625,538.7516479492188
6,player,7,-1,730.984130859375,410.4992370605469,585.5453491210938,522.41259765625
6,player,10,-1,23.6138916015625,446.4544982910156,-120.31501770019531,425.02178955078125
6,player,11,-1,619.4136352539062,398.7467956542969,520.6549072265625,326.73858642578125
6,player,8,-1,467.509765625,446.509765625,312.57275390625,541.4752807617188
7,player,2,1,547.5603637695312,523.1080322265625,348.94403076171875,761.215576171875
7,player,5,1,436.5753173828125,356.5995788574219,331.56170654296875,267.5650634765625
7,player,23,-1,299.4903564453125,310.52667236328125,201.0553436279297,38.33451843261719
7,player,1,1,615.9219360351562,423.47637939453125,473.9288330078125,536.4987182617188
7,player,4,1,425.3868713378906,610.5935668945312,214.91839599609375,908.0786743164062
7,player,15,-1,726.803955078125,381.2759704589844,609.52734375,442.6941223144531
7,player,8,-1,474.97247314453125,451.0372009277344,315.3560791015625,551.0638427734375
7,player,10,1,22.30190658569336,446.33074951171875,-121.34550476074219,425.2084655761719
7,player,16,0,507.05438232421875,425.4089660644531,365.5800476074219,524.5888061523438
8,player,23,-1,302.33038330078125,308.57379150390625,203.4408416748047,34.237247467041016
8,player,2,1,545.8270263671875,523.4342041015625,348.3511047363281,761.1971435546875
8,player,5,1,436.6463623046875,356.1145324707031,332.3638610839844,266.6067810058594
8,player,15,-1,723.5015258789062,403.8045959472656,599.5527954101562,465.32666015625
8,player,1,1,613.4431762695312,422.77264404296875,470.80938720703125,534.1085205078125
8,player,4,1,430.3743591308594,611.6397094726562,216.9732666015625,910.2999267578125
8,player,8,1,482.6722106933594,462.63946533203125,317.6352233886719,568.6903076171875
8,player,16,0,503.8585205078125,429.8536071777344,363.12249755859375,522.54541015625
8,player,10,1,22.939477920532227,447.547119140625,-121.73806762695312,426.6998596191406
9,player,5,1,437.040283203125,357.0934143066406,332.8294677734375,267.2451171875
9,player,23,-1,306.80035400390625,308.5101013183594,206.85955810546875,32.14946365356445
9,player,2,1,543.36328125,522.9207763671875,347.3348083496094,760.601806640625
9,player,7,-1,725.540771484375,400.92510986328125,585.4990234375,514.4716186523438
9,player,1,1,611.6944580078125,423.20281982421875,468.11248779296875,532.8028564453125
9,player,4,1,435.7313232421875,612.7736206054688,219.63868713378906,912.8161010742188
9,player,8,1,484.6177978515625,463.423583984375,319.5997009277344,581.0335693359375
9,player,10,1,20.7744083404541,449.370849609375,-122.71834564208984,429.3819580078125
9,player,31,-1,624.0936889648438,333.8907165527344,546.8615112304688,252.35482788085938
9,player,16,0,500.14959716796875,439.18072509765625,358.51812744140625,529.91650390625
10,player,5,1,437.7174377441406,354.9610595703125,333.82403564453125,265.0984802246094
10,player,23,-1,310.001953125,307.1429443359375,210.62777709960938,29.21041488647461
10,player,2,1,544.5054931640625,521.7569580078125,347.2019348144531,759.4095458984375
10,player,7,1,723.4765625,387.0610046386719,589.132080078125,494.924072265625
10,player,4,1,439.51873779296875,606.7822265625,223.03982543945312,910.845458984375
10,player,1,1,605.6283569335938,422.9039001464844,464.473876953125,531.0707397460938
10,player,31,-1,625.3531494140625,328.6559143066406,549.0231323242188,245.891845703125
10,player,10,1,18.206756591796875,448.8583679199219,-124.31278991699219,430.30609130859375
10,player,16,0,493.2713623046875,451.592041015625,351.0116271972656,545.78125
10,player,33,-1,556.818603515625,521.6581420898438,357.24163818359375,759.6978149414062
11,player,5,1,440.26080322265625,351.24127197265625,336.19635009765625,259.36663818359375
11,player,2,1,547.36279296875,521.6737060546875,347.9620361328125,758.7916870117188
11,player,7,1,720.3967895507812,379.8699035644531,592.78662109375,474.31573486328125
11,player,31,-1,626.2386474609375,325.581298828125,551.7672729492188,237.86553955078125
11,player,16,0,489.2810974121094,459.54541015625,343.4460144042969,563.0479125976562
11,player,32,-1,613.3280029296875,417.7632141113281,468.44244384765625,515.6102294921875
11,player,10,1,17.399141311645508,448.0487365722656,-125.67572021484375,429.95660400390625
11,player,4,1,444.9501953125,599.5078125,227.53248596191406,905.1804809570312
11,player,23,-1,314.2925109863281,302.9979553222656,215.53564453125,21.643497467041016
12,player,2,1,549.407958984375,522.6919555664062,348.879150390625,759.329345703125
12,player,5,1,441.36181640625,349.6225280761719,338.4930419921875,253.738525390625
12,player,32,-1,608.5216064453125,420.5133056640625,466.2059326171875,517.841552734375
12,player,7,1,717.9096069335938,380.64501953125,594.0890502929688,461.48016357421875
12,player,31,-1,626.923095703125,325.2813415527344,553.9012451171875,232.35025024414062
12,player,37,-1,613.666259765625,329.1939697265625,540.3497314453125,231.59527587890625
12,player,10,1,17.077983856201172,447.8325500488281,-126.68760681152344,429.4639892578125
12,player,4,1,449.891357421875,600.751220703125,231.66275024414062,902.6402587890625
12,player,16,0,492.0155029296875,462.1377258300781,338.9434814453125,576.8748779296875
13,player,2,1,550.0258178710938,523.17138671875,349.57373046875,760.093505859375
13,player,5,1,441.38922119140625,349.3234558105469,340.05987548828125,249.70556640625
13,player,32,-1,606.338623046875,419.8740234375,464.20098876953125,518.4493408203125
13,player,7,1,717.0889282226562,381.8133239746094,594.289306640625,454.2901916503906
13,player,31,-1,625.365234375,325.2782897949219,554.7189331054688,228.56097412109375
13,player,37,-1,612.9036865234375,325.29815673828125,541.3311767578125,226.48953247070312
13,player,10,1,16.32746696472168,447.8067626953125,-127.62124633789062,429.035888671875
13,player,4,1,451.33367919921875,602.680419921875,234.5226287841797,902.34326171875
13,player,16,0,493.86041259765625,462.5039367675781,336.53704833984375,586.3609619140625
14,player,15,-1,712.4954833984375,406.7897644042969,588.6436767578125,481.90576171875
14,player,4,1,453.9239501953125,609.0025024414062,236.37286376953125,906.4061889648438
14,player,31,-1,630.5850830078125,324.8219909667969,557.3135375976562,226.18157958984375
14,player,1,1,589.5238037109375,416.9604797363281,458.3037109375,522.4990844726562
14,player,20,-1,513.2926025390625,468.2920227050781,346.5997619628906,623.7571411132812
14,player,2,1,554.4341430664062,523.7618408203125,351.2048645019531,761.380615234375
14,player,12,-1,463.0140380859375,438.08544921875,306.8733825683594,493.33551025390625
14,player,5,1,443.18182373046875,347.72076416015625,342.09271240234375,245.2792205810547
15,player,4,1,455.0317077636719,605.6553344726562,238.25244140625,906.9634399414062
15,player,7,1,713.805419921875,390.54071044921875,590.5850830078125,458.41485595703125
15,player,1,1,584.0681762695312,416.0714111328125,452.71881103515625,515.4954833984375
15,player,12,-1,464.07489013671875,438.0239562988281,310.36175537109375,506.3187255859375
15,player,20,-1,512.5740966796875,469.22735595703125,346.2070007324219,624.5206298828125
15,player,2,1,557.37744140625,524.0321655273438,353.07232666015625,762.6494140625
15,player,31,-1,634.6385498046875,324.1771240234375,560.7000732421875,224.32550048828125
16,player,4,1,456.08062744140625,587.4132690429688,241.87228393554688,895.363037109375
16,player,15,-1,711.0816650390625,410.0912780761719,580.1255493164062,495.796875
16,player,1,1,580.65283203125,412.4179992675781,448.8351745605469,506.9283447265625
16,player,31,0,637.4488525390625,325.6048278808594,563.4453735351562,225.3157958984375
16,player,2,1,562.5990600585938,524.0359497070312,355.7978515625,763.8775634765625
16,player,20,-1,516.5386352539062,467.2724304199219,347.54449462890625,623.6386108398438
16,player,46,-1,347.60333251953125,302.1960144042969,264.65936279296875,18.554758071899414
16,player,12,-1,466.350341796875,419.9731750488281,316.62506103515625,497.00439453125
17,player,12,-1,466.0382080078125,407.63812255859375,322.9039306640625,478.10546875
17,player,4,1,462.3299560546875,586.1951293945312,246.0979766845703,887.4271240234375
17,player,15,-1,709.4439086914062,413.6612548828125,573.024658203125,508.1533203125
17,player,31,0,640.0072021484375,323.8851318359375,566.7476196289062,224.07733154296875
17,player,1,1,577.12353515625,405.4797668457031,446.806640625,493.91748046875
17,player,2,1,568.1038818359375,524.6038208007812,359.0626220703125,765.5289916992188
18,player,15,-1,708.6346435546875,411.2181701660156,568.8621826171875,513.7219848632812
18,player,4,1,466.6610107421875,591.6241455078125,249.38427734375,886.1967163085938
18,player,1,1,574.7088012695312,407.2398376464844,444.26153564453125,487.0223388671875
18,player,12,-1,461.32916259765625,403.4396057128906,326.1691589355469,460.85284423828125
18,player,31,0,641.7024536132812,321.5412292480469,570.3177490234375,220.4610137939453
18,player,2,1,572.6740112304688,526.056884765625,362.2489013671875,768.0517578125
18,player,5,1,450.033203125,339.5221862792969,347.7973327636719,232.74136352539062
18,player,8,1,518.75732421875,460.3437805175781,332.220947265625,589.37060546875
18,player,46,-1,352.0869140625,303.7751159667969,266.21539306640625,21.620288848876953
19,player,15,1,708.28369140625,400.76470947265625,569.1375122070312,506.923095703125
19,player,4,1,466.6802673339844,597.1658935546875,250.86322021484375,889.0616455078125
19,player,31,0,642.1400146484375,319.086181640625,573.6482543945312,214.97055053710938
19,player,1,1,573.4185791015625,404.91217041015625,442.73583984375,480.0094299316406
19,player,2,1,577.1549072265625,526.7683715820312,365.4845886230469,770.569091796875
19,player,5,1,450.5440673828125,356.2317810058594,348.03472900390625,245.83511352539062
19,player,23,0,346.6553955078125,304.62322998046875,231.88552856445312,24.09056854248047
19,player,53,-1,438.18353271484375,396.61077880859375,312.9176330566406,400.4596862792969
19,player,8,1,521.6446533203125,457.818603515625,341.8092041015625,592.7656860351562
20,player,4,1,468.8937683105469,594.2452392578125,252.7784423828125,889.1466064453125
20,player,15,1,706.63427734375,402.72186279296875,568.1985473632812,504.3050537109375
20,player,31,0,641.7052612304688,316.4734802246094,576.5640869140625,207.91549682617188
20,player,2,1,580.5278930664062,526.7407836914062,368.56231689453125,772.4405517578125
20,player,5,1,450.8657531738281,362.6416015625,346.9504699707031,262.2239990234375
20,player,53,-1,445.4921875,397.2162780761719,315.3604431152344,401.9266357421875
20,player,12,-1,454.6956787109375,395.54583740234375,327.5026550292969,440.3607177734375
20,player,54,-1,577.69580078125,512.7218627929688,379.1535949707031,744.600830078125
20,player,23,0,347.26519775390625,304.6486511230469,242.75985717773438,25.81097412109375
20,player,1,1,575.477783203125,413.60174560546875,440.35980224609375,484.5338134765625
21,player,4,1,474.7203063964844,591.0101318359375,256.01251220703125,887.447021484375
21,player,31,0,643.4581298828125,318.4487609863281,578.4149780273438,206.154296875
21,player,15,1,705.798583984375,405.81158447265625,566.4031372070312,505.60504150390625
21,player,2,1,582.8055419921875,526.7470092773438,371.216064453125,773.8343505859375
21,player,53,-1,434.244873046875,396.549560546875,313.136962890625,400.9122314453125
21,player,5,1,451.65740966796875,355.3377685546875,348.08709716796875,264.0309753417969
21,player,1,1,578.9864501953125,423.8236999511719,437.5830078125,497.9841003417969
21,player,8,1,538.7659912109375,453.218505859375,354.3455810546875,592.345703125
22,player,4,1,476.189697265625,588.1857299804688,258.86676025390625,884.5575561523438
22,player,15,1,705.3748779296875,411.852294921875,563.33349609375,512.3663330078125
22,player,31,0,644.9950561523438,321.1895446777344,579.2291870117188,208.7812957763672
22,player,2,1,583.7499389648438,526.6576538085938,373.22821044921875,774.7446899414062
22,player,53,-1,431.23809814453125,396.6084899902344,310.62677001953125,399.9864196777344
22,player,12,1,452.46142578125,383.3738708496094,329.9561767578125,413.18902587890625
22,player,8,1,549.2658081054688,450.7024841308594,366.3224792480469,590.7321166992188
22,player,5,1,452.438720703125,350.7060241699219,350.1187744140625,259.52874755859375
22,player,59,-1,628.8909912109375,316.8001708984375,568.1205444335938,191.2213134765625
22,player,1,1,579.7373046875,437.45147705078125,432.9354553222656,519.9044189453125
22,ball,-1,-1,612.8489990234375,418.59429931640625,467.4092712402344,517.815673828125
23,player,4,1,477.36676025390625,584.3320922851562,261.5270690917969,880.1705322265625
23,player,5,1,451.9936828613281,351.55902099609375,351.0880126953125,257.6160888671875
23,player,2,1,583.8638305664062,527.1226196289062,374.4857177734375,775.69482421875
23,player,31,0,646.06396484375,320.5391540527344,580.3758544921875,209.78292846679688
23,player,15,1,706.9678955078125,411.7837829589844,561.8663940429688,516.8504028320312
23,player,1,1,572.6966552734375,440.5907897949219,426.9769287109375,536.44189453125
23,player,53,-1,427.2789611816406,398.34661865234375,307.29638671875,400.8598327636719
23,player,59,-1,628.930419921875,317.40472412109375,567.9280395507812,192.02493286132812
23,ball,-1,-1,618.212646484375,426.88519287109375,467.3382263183594,519.7791137695312
24,player,5,1,453.85528564453125,343.8116760253906,354.1230773925781,246.79238891601562
24,player,4,1,480.26239013671875,581.2072143554688,264.4515075683594,875.4019165039062
24,player,2,1,573.091552734375,526.9144897460938,372.2438049316406,775.3387451171875
24,player,31,0,644.6829833984375,317.9769287109375,581.508056640625,206.91024780273438
24,player,15,1,705.510498046875,409.6060485839844,561.0814208984375,517.4849853515625
24,player,53,-1,427.51922607421875,398.2022705078125,305.2414245605469,401.2955322265625
24,player,54,-1,578.548095703125,524.9270629882812,377.199951171875,754.0413818359375
24,player,63,-1,699.472900390625,360.8343200683594,597.3134765625,369.76385498046875
24,player,1,1,570.3095703125,435.9573669433594,423.35333251953125,542.5911865234375
24,ball,-1,-1,392.1392822265625,300.6884460449219,467.3382263183594,519.7791137695312
25,player,4,1,480.8348388671875,580.8899536132812,266.5513000488281,872.1260986328125
25,player,54,-1,583.0418701171875,526.4938354492188,376.9436340332031,761.7022705078125
25,player,5,1,455.48052978515625,342.69134521484375,356.9583740234375,238.5269775390625
25,player,59,-1,630.5665893554688,315.8396911621094,568.9464721679688,190.6937255859375
25,player,53,-1,423.365966796875,397.461669921875,302.5799560546875,400.30755615234375
25,player,15,1,714.611572265625,416.720703125,561.398193359375,525.7127685546875
25,player,63,-1,702.7188720703125,364.2157897949219,597.2977294921875,373.93597412109375
26,player,5,1,455.44757080078125,340.2754821777344,359.3357849121094,230.0321044921875
26,player,54,-1,583.62255859375,526.6107788085938,376.92291259765625,766.8139038085938
26,player,4,1,479.82794189453125,578.3268432617188,267.96429443359375,868.1810302734375
26,player,53,0,417.1629943847656,397.90228271484375,298.5938415527344,399.4668884277344
26,player,31,0,639.5509033203125,318.22314453125,580.2688598632812,204.694091796875
26,player,63,-1,703.530029296875,347.603515625,603.1949462890625,357.6819763183594
27,player,54,-1,582.412841796875,527.2718505859375,376.44415283203125,770.5421142578125
27,player,5,1,454.83721923828125,337.66522216796875,361.24542236328125,221.03515625
27,player,31,0,641.536376953125,318.7020568847656,580.0279541015625,204.14080810546875
27,player,53,0,411.563232421875,398.26031494140625,293.9719543457031,398.69744873046875
27,player,4,1,482.9562072753906,578.6227416992188,269.7130432128906,866.034423828125
27,player,15,1,717.46533203125,424.23388671875,560.343017578125,538.4937744140625
27,player,1,1,559.1561279296875,420.4301452636719,420.8235778808594,530.410888671875
27,player,68,-1,695.541259765625,335.8008728027344,618.01708984375,284.3591003417969
28,player,54,-1,582.3510131835938,527.7169799804688,376.0360107421875,773.2952880859375
28,player,53,0,404.7906494140625,396.95892333984375,288.7994384765625,396.00927734375
28,player,31,0,641.7960815429688,319.6931457519531,579.6229248046875,205.11019897460938
28,player,5,1,454.12066650390625,336.6552734375,362.4461364746094,213.77182006835938
28,player,15,1,715.6158447265625,424.8905944824219,558.8909912109375,547.2454833984375
28,player,4,1,487.7310791015625,582.5299682617188,271.6671142578125,867.619873046875
28,player,1,1,556.364501953125,401.4618835449219,422.607177734375,502.8409423828125
29,player,53,0,399.16033935546875,397.2760314941406,283.3948974609375,393.98876953125
29,player,31,0,639.2841796875,320.6846008300781,578.0948486328125,206.70553588867188
29,player,1,1,553.93603515625,412.98309326171875,420.294921875,496.56280517578125
29,player,54,-1,583.7891845703125,527.021240234375,376.3074951171875,774.6708374023438
29,player,5,1,453.60980224609375,334.7611999511719,363.46734619140625,206.49293518066406
29,player,15,1,714.4119873046875,425.412841796875,557.422119140625,553.3120727539062
29,player,4,1,493.3331604003906,584.7061157226562,274.19842529296875,870.4974365234375
30,player,31,0,637.2499389648438,321.4231262207031,576.1014404296875,208.43885803222656
30,player,5,1,453.90185546875,334.5284423828125,364.2958984375,201.49301147460938
30,player,53,0,393.8860168457031,397.3176574707031,278.00872802734375,392.1357116699219
30,player,54,1,584.9273681640625,524.6928100585938,377.22857666015625,773.8956298828125
30,player,1,1,551.8974609375,421.50048828125,416.2147521972656,500.83294677734375
30,player,15,1,715.7120361328125,425.3357849121094,556.8961791992188,557.3055419921875
30,player,4,1,513.1011352539062,583.6795654296875,281.4074401855469,873.0176391601562
30,player,68,-1,692.757568359375,330.03131103515625,619.09814453125,276.90570068359375
31,player,5,1,455.15289306640625,333.76385498046875,365.48773193359375,197.39788818359375
31,player,31,0,634.86328125,320.1292724609375,574.371826171875,207.56979370117188
31,player,53,0,388.887451171875,397.09515380859375,272.7718200683594,390.12750244140625
31,player,54,1,585.8004760742188,522.8643798828125,378.4088134765625,772.0730590820312
31,player,1,1,550.3382568359375,420.82354736328125,413.1995544433594,502.7801208496094
31,player,15,1,715.2664184570312,426.6490173339844,556.0432739257812,561.0926513671875
31,player,4,1,517.130859375,584.5186767578125,287.08209228515625,875.4895629882812
31,player,68,-1,690.968994140625,341.6318054199219,615.0571899414062,286.023193359375
32,player,5,1,456.2496337890625,331.6961669921875,367.162353515625,192.13815307617188
32,player,54,1,585.06787109375,523.2371215820312,378.89739990234375,771.1152954101562
32,player,31,0,637.163330078125,321.2059326171875,573.72412109375,208.70706176757812
32,player,53,0,384.9022216796875,395.7586669921875,268.1641845703125,386.88543701171875
32,player,1,1,548.3965454101562,418.8045654296875,411.0454406738281,501.83575439453125
32,player,15,1,714.7782592773438,428.96685791015625,554.68408203125,565.675048828125
32,player,4,1,512.8487548828125,585.4845581054688,289.46734619140625,877.4527587890625
32,player,68,-1,691.993408203125,339.2982482910156,613.6056518554688,289.2601318359375
33,player,31,0,635.1573486328125,322.8370361328125,572.010986328125,211.30270385742188
33,player,5,1,456.6578369140625,331.7130432128906,368.40289306640625,188.79598999023438
33,player,54,1,585.106689453125,523.3267211914062,379.2099609375,770.5636596679688
33,player,53,0,380.3409423828125,394.62353515625,263.72247314453125,382.99322509765625
33,player,1,1,546.779541015625,416.0304870605469,409.7244873046875,498.2696533203125
33,player,68,-1,692.3212280273438,342.4674987792969,611.6708984375,295.21820068359375
33,player,4,1,514.2449951171875,584.7879028320312,291.4945373535156,878.357666015625
34,player,5,1,457.19384765625,331.5897521972656,369.4429016113281,186.53073120117188
34,player,31,0,634.8353881835938,325.0247802734375,570.0392456054688,215.77096557617188
34,player,53,0,375.2257080078125,391.5480651855469,259.4838562011719,376.40972900390625
34,player,1,1,546.0643310546875,414.983154296875,408.8612060546875,494.8202209472656
34,player,54,1,585.86376953125,523.2520141601562,379.6448059082031,770.206298828125
34,player,15,1,708.500244140625,429.2239990234375,551.7706298828125,568.3059692382812
34,player,68,-1,691.932861328125,352.33709716796875,606.8994750976562,310.6946105957031
34,ball,-1,-1,623.7333984375,343.4588928222656,472.97540283203125,501.08001708984375
35,player,5,1,457.58416748046875,331.0380554199219,370.39764404296875,184.3753662109375
35,player,31,0,636.3551025390625,327.09295654296875,568.6158447265625,221.51995849609375
35,player,1,1,544.5941162109375,413.12469482421875,408.22491455078125,490.5411376953125
35,player,53,0,368.5652160644531,390.6818542480469,254.46783447265625,370.3857727050781
35,player,54,1,584.0924682617188,522.2959594726562,379.589599609375,769.1123046875
35,player,15,1,709.71826171875,429.3231506347656,550.2293701171875,570.2225341796875
35,player,68,-1,692.082763671875,358.0860290527344,601.9273071289062,327.4013671875
35,player,79,-1,712.30810546875,430.2477722167969,548.9379272460938,576.9319458007812
35,ball,-1,-1,619.4322509765625,429.4527893066406,472.4051818847656,504.9712219238281
36,player,5,1,457.6165466308594,330.7947692871094,371.0878601074219,182.65426635742188
36,player,1,1,541.9774169921875,413.9226989746094,406.7642822265625,488.30499267578125
36,player,53,0,363.37646484375,388.7886962890625,249.62196350097656,363.7081298828125
36,player,31,0,634.0911865234375,325.0103759765625,567.5653076171875,222.298095703125
36,player,54,1,584.62255859375,520.9716186523438,379.9466552734375,767.43310546875
36,player,68,1,692.0878295898438,358.39251708984375,598.5955810546875,338.61163330078125
36,player,79,-1,711.432861328125,429.6418762207031,548.8340454101562,576.28662109375
36,player,15,1,710.1395874023438,430.6614990234375,548.9869384765625,572.7529907226562
37,player,5,1,456.6669616699219,329.8847351074219,371.38726806640625,180.19296264648438
37,player,53,0,358.6897277832031,385.8160705566406,245.21856689453125,355.3929138183594
37,player,1,1,539.77392578125,414.5458068847656,404.945068359375,487.2603454589844
37,player,54,1,588.2679443359375,521.2984008789062,381.1719970703125,766.8705444335938
37,player,15,1,711.1744995117188,429.88165283203125,548.7185668945312,573.7693481445312
37,player,31,0,635.041015625,322.6979675292969,568.0123901367188,219.94175720214844
37,player,79,-1,711.1417846679688,429.3027648925781,548.7703247070312,575.5241088867188
37,player,68,1,691.18017578125,377.2104187011719,590.059814453125,366.7181396484375
37,ball,-1,-1,632.5751953125,349.89190673828125,477.89556884765625,489.472900390625
38,player,5,1,455.59967041015625,328.94732666015625,371.39349365234375,177.19371032714844
38,player,1,1,537.5037231445312,412.2425231933594,403.51287841796875,484.0018310546875
38,player,54,1,589.8841552734375,522.8675537109375,382.14813232421875,767.8212280273438
38,player,53,0,352.6778564453125,384.40234375,240.3760986328125,347.6419982910156
38,player,68,1,688.7160034179688,369.5018310546875,586.1199340820312,376.28125
38,player,79,-1,712.822265625,430.40771484375,548.9445190429688,576.21337890625
38,player,59,-1,638.108642578125,320.2934265136719,570.8579711914062,196.67236328125
38,player,4,1,520.5145874023438,583.7422485351562,294.6715393066406,878.6697998046875
39,player,68,1,687.64306640625,386.4207458496094,577.93212890625,400.6649169921875
39,player,1,1,535.7011108398438,410.5069274902344,402.36187744140625,479.9186096191406
39,player,5,1,454.6260070800781,328.4200744628906,371.1478271484375,174.40492248535156
39,player,53,0,346.8096923828125,386.5152587890625,234.78280639648438,344.382080078125
39,player,54,1,589.24658203125,522.3131103515625,382.7000427246094,767.9695434570312
39,player,79,-1,716.8255615234375,432.1263122558594,549.822998046875,578.6253051757812
39,player,4,1,521.7792358398438,584.564453125,296.9685974121094,879.507568359375
39,player,59,-1,638.7045288085938,320.49267578125,572.2507934570312,200.89566040039062
40,player,5,1,454.8311767578125,328.30816650390625,371.09332275390625,172.46917724609375
40,player,53,0,342.3306884765625,387.3511047363281,229.39671325683594,342.7138671875
40,player,1,1,533.3727416992188,409.18243408203125,401.12554931640625,475.6591796875
40,player,68,1,686.1317749023438,396.607177734375,569.066650390625,426.95269775390625
40,player,54,1,587.7973022460938,527.1957397460938,381.75775146484375,771.6436767578125
40,player,4,1,522.4916381835938,585.4244384765625,298.5372009277344,880.6734619140625
40,player,79,-1,718.927978515625,432.22808837890625,551.017822265625,580.4818115234375
40,player,59,-1,639.28955078125,321.00531005859375,573.194580078125,204.384033203125
40,player,96,-1,697.62353515625,412.94842529296875,549.6609497070312,525.8141479492188
41,player,5,1,455.9415283203125,328.1332702636719,371.5257873535156,171.12466430664062
41,player,53,0,335.88714599609375,387.125732421875,223.576171875,340.6183776855469
