frame,object_type,track_id,team_id,frame_x,frame_y,court_x,court_y
0,player,1,-1,923.267578125,509.915771484375,696.665283203125,824.82666015625
0,player,2,-1,271.0465087890625,376.51861572265625,280.4057922363281,312.7941589355469
0,player,3,-1,200.8380126953125,496.6480712890625,160.44610595703125,601.2771606445312
0,player,4,-1,645.1825561523438,385.1724853515625,590.53076171875,449.7193908691406
0,player,5,-1,382.3476867675781,462.707275390625,318.14935302734375,571.3458862304688
0,player,6,-1,634.1094360351562,380.9193115234375,585.0997314453125,434.810791015625
0,player,7,-1,657.4883422851562,381.572998046875,604.2918090820312,443.6452941894531
0,player,8,-1,408.72198486328125,397.45794677734375,382.2891845703125,412.4287109375
0,player,10,-1,189.49307250976562,362.73468017578125,218.81991577148438,247.70375061035156
0,player,11,-1,390.3140869140625,442.64276123046875,336.920654296875,524.51171875
1,player,1,-1,922.835693359375,509.1343994140625,696.8026733398438,824.217041015625
1,player,2,-1,270.98150634765625,377.6512451171875,280.14019775390625,313.9226379394531
1,player,3,-1,202.96575927734375,496.8551025390625,160.9783935546875,601.645263671875
1,player,6,-1,636.8653564453125,369.271484375,589.7354736328125,423.82525634765625
1,player,5,-1,381.78546142578125,462.3570556640625,318.06976318359375,570.9964599609375
1,player,8,-1,407.41424560546875,398.7065734863281,381.5988464355469,413.4765625
1,player,10,-1,190.47410583496094,364.25152587890625,218.81414794921875,249.38485717773438
1,player,9,-1,664.346923828125,370.7032470703125,620.5145874023438,415.79901123046875
1,player,12,-1,945.5316162109375,582.923095703125,649.4733276367188,973.0435180664062
2,player,2,-1,270.93328857421875,376.53607177734375,280.1956787109375,313.533203125
2,player,5,-1,381.11248779296875,462.99981689453125,317.6971740722656,571.2439575195312
2,player,1,-1,921.9987182617188,509.59161376953125,696.5250244140625,824.0753173828125
2,player,3,-1,205.12796020507812,497.638427734375,161.7747802734375,602.7192993164062
2,player,9,-1,667.6297607421875,374.15362548828125,620.3290405273438,419.49615478515625
2,player,6,-1,637.4656982421875,368.29510498046875,593.253173828125,415.79156494140625
2,player,10,-1,192.51275634765625,362.2928466796875,219.81512451171875,248.66078186035156
2,player,8,-1,405.2675476074219,397.55987548828125,380.80828857421875,412.84796142578125
2,player,12,-1,945.2823486328125,582.83056640625,649.4383544921875,972.9622802734375
3,player,2,-1,271.2789611816406,377.45721435546875,280.1341552734375,314.24017333984375
3,player,1,-1,921.1027221679688,509.056396484375,696.2805786132812,823.5091552734375
3,player,3,-1,205.22238159179688,498.50103759765625,162.18167114257812,604.119140625
3,player,9,-1,667.9520263671875,378.7225646972656,618.7684326171875,426.3299560546875
3,player,5,-1,380.16058349609375,463.11102294921875,317.17071533203125,571.4053955078125
3,player,8,-1,405.21514892578125,398.57843017578125,380.027587890625,413.3996887207031
3,player,10,-1,193.18304443359375,362.75225830078125,220.57608032226562,248.74017333984375
